config,case_id,WT_dice,WT_hd95,WT_sensitivity,WT_specificity,TC_dice,TC_hd95,TC_sensitivity,TC_specificity,ET_dice,ET_hd95,ET_sensitivity,ET_specificity
vnet,BraTS2021_00367,0.9164164191641552,2.23606797749979,0.9508099610398487,0.99716689377579,0.8521683909722643,8.06225774829855,0.9833893129770992,0.9986445631425733,0.8692864775024656,3.605551275463989,0.9725063089387701,0.9989828076649904
vnet,BraTS2021_00306,0.9617885551008095,2.23606797749979,0.9909452577975811,0.9986937685091719,0.945219499057425,2.8284271247461903,0.9082439650532069,0.9998060547739335,0.9024343163540967,1.4142135623730951,0.8499858591572058,0.9997534273160652
vnet,BraTS2021_01394,0.9131535557578561,3.7416573867739413,0.9701906877010262,0.9977050360856241,0.8102871838850383,21.318995940512544,1.0,0.9993799609428629,0.807596570482091,21.18962010041709,0.993422544794738,0.999423440101506
vnet,BraTS2021_01459,0.7175680930567611,63.945680050306926,0.9652929403202329,0.9955650956166721,0.9211457165045245,1.7320508075688772,0.8988130313999495,0.9998263412571838,0.9174437116220295,1.0,0.9154657891750823,0.9998040377101294
vnet,BraTS2021_00134,0.9222889270059346,3.0,0.8589531470880957,0.9998399803153868,0.6226486864549476,10.876531090035648,0.4620483682983683,0.9993438767418639,0.7831860243172614,8.366600265340756,0.7868100717025179,0.9992970263794276
vnet,BraTS2021_01070,0.8496226415094885,25.632011235952593,0.7842635513517858,0.9976998592726197,0.839887665024943,6.164414002968976,0.8061942592250457,0.9983531501665481,0.7710647521002658,2.0,0.9120200431160054,0.9981233715095252
vnet,BraTS2021_01561,0.8664753115577276,66.64833081180653,0.9792834411251412,0.9960032520467605,0.9803197497610994,1.0,0.9810869565217392,0.9998635273119226,0.9664162112933561,1.0,0.9685663757202351,0.9998180351206681
vnet,BraTS2021_01175,0.944797830981846,3.0,0.9298820057408435,0.9975838650664429,0.9048026468712297,5.0990195135927845,0.8263190699439039,0.9999927563741439,0.900743748100546,6.082762530298219,0.8220449859222742,0.9998994206037057
vnet,BraTS2021_01482,0.4244361534737059,107.40879849933148,0.7130648754696904,0.9879132241236721,0.04267578125233722,110.45700519278053,0.3009641873278237,0.9909862604835449,0.04770154055853585,110.1544370418187,0.5269993164730007,0.9927075808249991
vnet,BraTS2021_01037,0.9265656450571849,5.385164807134504,0.9453571816054186,0.9969327389729656,0.8972434271733375,7.0,0.8759331143624962,0.9992484218568792,0.7929191716773784,4.898979485566356,0.8567304222302418,0.9989770373399574
vnet,BraTS2021_00791,0.9426674514884948,3.605551275463989,0.9212999267248583,0.9986293148131963,0.9306696883421756,7.211102550927978,0.9452600630573125,0.9988560887126205,0.9483258101462548,1.4142135623730951,0.911559633027523,0.9998703935160828
vnet,BraTS2021_01042,0.9553372701892665,2.23606797749979,0.9664783746144134,0.9973553127482706,0.941180760010627,4.123105625617661,0.9385714545421492,0.9990962818495236,0.8777354255753773,1.7320508075688772,0.9118391959798995,0.9987976576762971
vnet,BraTS2021_00557,0.9654115493497739,1.4142135623730951,0.9966818291691388,0.9991641330827441,0.8848267927912257,4.123105625617661,0.9743806306306306,0.9995675307420238,0.8951515151525742,1.4142135623730951,0.840318604210127,0.9999477021219597
vnet,BraTS2021_00506,0.9181945589015352,7.677877115768301,0.9907117937565131,0.9965207379570169,0.9739842835646431,3.1622776601683795,0.9690749089215311,0.9997066869980409,0.9204959577767342,1.0,0.925769895100476,0.9995278839755141
vnet,BraTS2021_01314,0.9472768352068179,2.23606797749979,0.9583859838428009,0.998672104961367,0.37966441272537105,33.6013391025789,0.7788738183312782,0.9967843784885185,0.28770898402925393,23.327021701452644,0.26073926073926074,0.9995290950753348
vnet,BraTS2021_00733,0.9569337089744775,4.898979485566356,0.9714959725227043,0.9987191498257358,0.9580344381678921,6.0,0.9361549307014977,0.9998206835605681,0.910262885730307,1.0,0.9165455778359004,0.9994751498619655
vnet,BraTS2021_01662,0.9332804530302756,2.449489742783178,0.9876216583790216,0.9962179862281673,0.9608688497614276,4.123105625617661,0.9340777118359381,0.9998038650628698,0.9385444824445728,1.0,0.9205753962441039,0.9995701093740957
vnet,BraTS2021_00124,0.8838820944039664,14.352700094407323,0.796167128640887,0.9997362131509633,0.9361258717285096,3.3166247903554,0.895751862498813,0.9994266965202625,0.6026482402925937,12.727922061357855,0.934649403922574,0.987735414707319
vnet,BraTS2021_01162,0.8680769085166095,4.58257569495584,0.8687163771983735,0.9957678691386168,0.9059939725417882,4.358898943540674,0.8991492378589153,0.9994937512950548,0.8792700512160527,3.1622776601683795,0.8819011520622413,0.9993494997972416
vnet,BraTS2021_00419,0.7563733333336582,4.69041575982343,0.881143212177695,0.9960451216413923,0.8951409647740746,18.0,0.9859264041316979,0.9995431243063579,0.7943209415300363,16.132260227798703,0.9520824003582624,0.9994598454310205
vnet,BraTS2021_00599,0.959709989353389,2.0,0.9772250792911283,0.997885468862762,0.9569902519543477,2.0,0.9442856703850527,0.9997041677434358,0.9422587670202466,1.0,0.9303110682421027,0.9996569802192963
vnet,BraTS2021_01536,0.7905620192003698,9.433981132056603,0.9976132215491997,0.9928656778598611,0.5698899555153698,11.661903789690601,0.7904063833735386,0.9971477574646685,0.6320619443753351,21.95449840010015,0.52651696129957,0.9999216119798371
vnet,BraTS2021_00581,0.9363782427382751,3.3166247903554,0.9365304058933989,0.9971518119996001,0.9534645891211069,5.0,0.926973241267008,0.9996489143265941,0.9403873177587164,1.4142135623730951,0.908818911004541,0.9996451172773072
